건물형태, 군구분,부대구분(관리부대),단지명,시도,시군구,읍면동,리,준공연도,공급세대,면적(15)50이하,면적(24)80이하,면적(30)100이하,면적(36)120이하,면적확인불가
연립,육군,지상작전사령부,선봉캐슬,경기도,용인시 처인구,역북동,,2009,19,,,,,19
아파트,육군,지상작전사령부,온누리아파트,경기도,용인시 처인구,역북동,,2013,480,,120,240,120,
아파트,육군,지상작전사령부,한누리아파트,경기도,용인시 처인구,김량장동,,2009,258,,,112,124,22
아파트,육군,지상작전사령부,LG아파트,경기도,광주시,곤지암읍,곤지암리,1997,4,,4,,,
아파트,육군,지상작전사령부,동보아파트,경기도,광주시,탄벌동,,1996,2,,2,,,
아파트,육군,지상작전사령부,밀목아파트,경기도,광주시,송정동,,1995,32,,32,,,
아파트,육군,지상작전사령부,반도유보라아이비파크,경기도,의정부시,민락동,,2017,9,,,9,,
아파트,육군,지상작전사령부,호반베르디움 1차,경기도,의정부시,민락동,,2017,13,,,13,,
연립,육군,36사단,연립관사,강원도,평창군,대화면,하안미리,2001,6,,6,,,
아파트,육군,36사단,금광포란재아파트,강원도,횡성군,횡성읍,읍하리,2001,10,,10,,,
아파트,육군,36사단,남청아파트,강원도,태백시,황지동,,1997,5,,5,,,
아파트,육군,36사단,대동아파트,강원도,횡성군,횡성읍,읍하리,1998,11,,,,11,
아파트,육군,36사단,둥지아파트,강원도,영월군,영월읍,덕포리,1995,23,23,,,,
아파트,육군,36사단,미소빌아파트,강원도,정선군,정선읍,북실리,1997,4,,,4,,
아파트,육군,36사단,배말타운아파트,강원도,원주시,봉산동,,2004,15,,,,15,
아파트,육군,36사단,삼정백조아파트,강원도,원주시,태장동,,1998,23,,,23,,
아파트,육군,36사단,서초아파트,강원도,원주시,개운동,,1999,14,,14,,,
아파트,육군,36사단,이안아파트,강원도,횡성군,횡성읍,읍상리,2009,13,,,,13,
아파트,육군,36사단,강릉 입암현대아파트,강원도,강릉시,입암동,,1998,20,,20,,,
아파트,육군,36사단,진로아파트,강원도,원주시,원동,,1999,30,,30,,,
연립,육군,36사단,태봉빌라,강원도,원주시,단구동,,1997,12,,,,,12
아파트,육군,36사단,통일아파트,강원도,원주시,단구동,,1994,470,,470,,,
아파트,육군,36사단,팔마아파트,강원도,태백시,화전동,,2001,10,,,10,,
아파트,육군,36사단,횡계 알펜로제아파트,강원도,평창군,대관령면,횡계리,2008,10,,10,,,
아파트,육군,36사단,흥화브라운빌아파트,강원도,원주시,태장동,,2006,115,,,,115,
아파트,육군,1군지사,금호어울림아파트,강원도,강릉시,입암동,,2007,12,,,,12,
아파트,육군,1군지사,삼정백조아파트,강원도,원주시,태장동,,1998,40,,,40,,
아파트,육군,1군지사,입암현대아파트,강원도,강릉시,입암동,,1998,35,,24,,11,
아파트,육군,1군지사,양우내안애아파트,강원도,강릉시,노암동,,2009,35,,17,12,6,
아파트,육군,1군지사,용문그린타운,경기도,양평군,용문면,마룡리,2014,3,,3,,,
아파트,육군,1군지사,원석비바체아파트,경기도,양평군,용문면,다문리,2010,3,,3,,,
아파트,육군,55사단,퇴계원 군 숙소,경기도,남양주시,퇴계원면,퇴계원리,1993,8,,8,,,
아파트,육군,55사단,본부 푸르지오 아파트,경기도,성남시 수정구,단대동,,2012,22,,,,22,
아파트,육군,55사단,오래오빌 101동,경기도,용인시 처인구,포곡읍,부곡로21,1998,28,,28,,,
아파트,육군,55사단,오래오빌 102동,경기도,용인시 처인구,포곡읍,부곡로21,1999,27,,27,,,
아파트,육군,55사단,피렌체 아파트,경기도,용인시 처인구,고림동,,2001,95,,95,,,
아파트,육군,55사단,매입아파트(효양),경기도,이천시,부발읍,무촌리,2003,5,,5,,,
아파트,육군,55사단,매입아파트(진우),경기도,이천시,부발읍,신하리,2001,5,,5,,,
아파트,육군,2작전사,만촌보성타워,대구광역시,수성구,만촌동,,2002,61,,,60,1,
아파트,육군,2작전사,삼승슈퍼타워,대구광역시,중구,동인동1가,,2007,55,,,,55,
아파트,육군,2작전사,SM안아주아파트,대구광역시,동구,율하동,,2009,18,,,18,,
아파트,육군,2작전사,신암SD아이프라임,대구광역시,동구,신암동,,2006,10,,,,10,
아파트,육군,2작전사,수성풀비체,대구광역시,수성구,만촌동,,2007,6,,,,6,
아파트,육군,2작전사,범물보성타운,대구광역시,수성구,범물동,,1992,1,,,,1,
아파트,육군,2작전사,동서무학맨션,대구광역시,수성구,지산동,,1994,1,,,,1,
아파트,육군,2작전사,시지대백,대구광역시,수성구,시지동,,1994,1,,,,1,
아파트,육군,2작전사,지산협화맨션,대구광역시,수성구,지산동,,1991,2,,,,2,
아파트,육군,2작전사,지산동서맨션,대구광역시,수성구,지산동,,1991,2,,,,2,
아파트,육군,2작전사,지산청구타운,대구광역시,수성구,지산동,,1991,2,,,,2,
아파트,육군,2작전사,범물청아타운,대구광역시,수성구,범물동,,1992,1,,,,1,
아파트,육군,2작전사,범물삼주타운,대구광역시,수성구,범물동,,1993,3,,,,3,
아파트,육군,2작전사,지산에덴타운,대구광역시,수성구,지산동,,1991,1,,,,1,
아파트,육군,2작전사,지산현대맨션,대구광역시,수성구,지산동,,1991,1,,,,1,
아파트,육군,2작전사,수성누리빌데시앙(BTL),대구광역시,수성구,만촌동,,2012,160,,60,62,38,
아파트,육군,2작전사,우방힐타운,경상북도,경산시,진량읍,신상리,1999,41,,2,39,,
아파트,육군,2작전사,장유 파크뷰,경상남도,김해시,삼문동,,2002,15,,15,,,
아파트,육군,2작전사,무학마을 데시앙,경상북도,경산시,하양읍,도리리,2012,130,,105,15,10,
아파트,육군,31사단,삼일아파트6동,광주광역시,북구,오치동,,1992,49,49,,,,
아파트,육군,31사단,버들아파트,광주광역시,서구,유촌동,,1999,80,,80,,,
아파트,육군,31사단,신동아아파트,광주광역시,북구,용봉동,,1999,58,,8,,50,
아파트,육군,31사단,신창부영아파트,광주광역시,광산구,신창동,,2006,47,,,47,,
아파트,육군,31사단,EG스위트벨리,광주광역시,광산구,소촌동,,2004,5,,,5,,
아파트,육군,31사단,송지트리뷰아파트,광주광역시,북구,양산동,,2008,3,,,,3,
아파트,육군,31사단,영무예다음아파트,광주광역시,북구,양산동,,2005,8,,,,8,
아파트,육군,31사단,현대아파트,광주광역시,북구,용봉동,,1997,1,,,,1,
연립,육군,31사단,연립관사(1~4호),전라남도,강진군,강진읍,덕남리,1995,4,,4,,,
아파트,육군,31사단,금호아파트,전라남도,강진군,강진읍,평동리,1996,10,,10,,,
아파트,육군,31사단,C&S후레쉬빌,전라남도,강진군,강진읍,서성리,2003,4,,,4,,
아파트,육군,31사단,백두아파트,전라남도,진도군,진도읍,남동리,2000,9,,9,,,
연립,육군,31사단,관사(금일읍대),전라남도,완도군,금일읍,화목리,2013,1,,1,,,
연립,육군,31사단,관사(노화읍대),전라남도,완도군,보길면,부황리,2009,1,,1,,,
연립,육군,31사단,관사(청산면대),전라남도,완도군,청산면,도청리,2005,1,,1,,,
아파트,육군,31사단,동아아파트,전라남도,완도군,완도읍,군내리,2003,4,,4,,,
아파트,육군,31사단,현대아파트,전라남도,완도군,완도읍,군내리,1996,9,,9,,,
연립,육군,31사단,연립관사(1~4호),전라남도,해남군,해남읍,백야리,1990,4,,4,,,
아파트,육군,31사단,명지아파트,전라남도,해남군,해남읍,해리,1999,5,,5,,,
아파트,육군,31사단,우진아트빌,전라남도,해남군,해남읍,구교리,2004,2,,,2,,
연립,육군,31사단,연립관사 1동,전라남도,영암군,영암읍,회문리,1990,2,2,,,,
아파트,육군,31사단,영신아파트,전라남도,영암군,영암읍,역리,2000,4,,,,4,
아파트,육군,31사단,청송 드림빌,전라남도,영암군,영암읍,춘양리,2007,5,,,,5,
아파트,육군,31사단,한마음 아파트,전라남도,순천시,별량면,운천리,2005,28,,28,,,
아파트,육군,31사단,중흥아파트,전라남도,순천시,석현동,,2001,1,,1,,,
아파트,육군,31사단,대주아파트,전라남도,순천시,가곡동,,2001,1,,1,,,
아파트,육군,31사단,석현주공아파트,전라남도,순천시,석현동,,1997,1,,1,,,
아파트,육군,31사단,부영아파트,전라남도,순천시,해룡면,상삼리,1997,4,,,4,,
아파트,육군,31사단,남산비치 아파트,전라남도,여수시,남산동,,2004,5,,5,,,
아파트,육군,31사단,라온유 아파트,전라남도,여수시,둔덕동,,2009,3,,3,,,
아파트,육군,31사단,장미아파트,전라남도,고흥군,고흥읍,남계리,1997,6,,2,4,,
아파트,육군,31사단,행정아파트,전라남도,고흥군,고흥읍,행정리,2004,5,,,5,,
아파트,육군,31사단,명지아파트,전라남도,구례군,구례읍,백련리,1997,4,,4,,,
아파트,육군,31사단,상아아파트,전라남도,광양시,광양읍,칠성리,2000,7,,6,1,,
아파트,육군,31사단,글로리아파트,전라남도,영광군,영광읍,송림리,2013,10,,,10,,
아파트,육군,31사단,삼신아파트,전라남도,무안군,무안읍,교촌리,2004,7,,,,7,
아파트,육군,31사단,세왕아파트,전라남도,나주시,남내동,,2001,3,,,3,,
아파트,육군,31사단,신안인스빌,전라남도,목포시,용해동,,2009,10,,,,10,
아파트,육군,31사단,아이엠로즈빌,전라남도,목포시,대양동,,2005,5,,,5,,
아파트,육군,31사단,현대아파트,전라남도,나주시,대호동,,1993,2,,2,,,
아파트,육군,31사단,금강레인보우아파트,전라남도,담양군,담양읍,지침리,2005,3,,,,3,
아파트,육군,31사단,금호대우아파트,광주광역시,서구,치평동,,1998,9,,9,,,
아파트,육군,31사단,용두주공아파트,광주광역시,북구,신용동,,2001,12,,12,,,
아파트,육군,31사단,화순금호아파트,전라남도,화순군,화순읍,만연리,1998,3,,,3,,
아파트,육군,32사단,공간그린 아파트,충청남도,당진시,송악읍,기지시리,1997,7,,,7,,
아파트,육군,32사단,공주한빛아파트,충청남도,공주시,신관동,,1994,2,,2,,,
아파트,육군,32사단,공주대아곰나루아파트,충청남도,공주시,신관동,,1996,4,,4,,,
아파트,육군,32사단,구봉마을아파트,대전광역시,서구,관저동,,1999,18,,12,,6,
아파트,육군,32사단,다원 파크리안 아파트,세종특별자치시,세종특별자치시,조치원읍,남리,2004,4,,,,4,
아파트,육군,32사단,명천주공아파트,충청남도,보령시,명천동,,1998,19,,19,,,
아파트,육군,32사단,백룡아파트,세종특별자치시,세종특별자치시,금남면,국곡리,2002,17,,17,,,
아파트,육군,32사단,보령현대아파트,충청남도,보령시,동대동,,1996,8,,8,,,
아파트,육군,32사단,부경파크빌아파트,충청남도,보령시,죽정동,,2008,3,,,,3,
아파트,육군,32사단,부여백자아파트,충청남도,부여군,규암면,외리,1996,5,,4,1,,
아파트,육군,32사단,삼호아파트,충청남도,태안군,태안읍,삭선리,1997,7,,,7,,
아파트,육군,32사단,서천그린빌라,충청남도,서천군,서천읍,화금리,1997,7,,7,,,
아파트,육군,32사단,선비마을아파트,대전광역시,대덕구,송촌동,,1999,6,,6,,,
아파트,육군,32사단,신동아 아파트,충청남도,태안군,태안읍,삭선리,1996,5,,5,,,
아파트,육군,32사단,신동아 아파트(세종),세종특별자치시,세종특별자치시,조치원읍,죽림리,1996,16,,7,,9,
아파트,육군,32사단,쌍용주공아파트(10단지),충청남도,천안시 서북구,쌍용동,,2000,3,,3,,,
아파트,육군,32사단,쌍용주공아파트(9단지),충청남도,천안시 서북구,쌍용동,,1998,9,,9,,,
아파트,육군,32사단,아산주공아파트,충청남도,아산시,용화동,,1996,5,,5,,,
아파트,육군,32사단,아산주은아파트,충청남도,아산시,풍기동,,2000,9,,9,,,
아파트,육군,32사단,열매아파트,대전광역시,유성구,지족동,,2001,50,,,50,,
아파트,육군,32사단,우리마을 아파트,충청남도,서산시,음암면,상홍리,2000,5,,5,,,
아파트,육군,32사단,욱일아파트,세종특별자치시,세종특별자치시,조치원읍,침산리,1999,3,,3,,,
아파트,육군,32사단,음암아파트,충청남도,서산시,음암면,부산리,1996,8,,8,,,
아파트,육군,32사단,천강아파트,충청남도,청양군,청양읍,읍내리,1997,5,,,,5,
아파트,육군,32사단,청구 제네스 아파트,충청남도,서산시,인지면,둔당리,2003,2,,,2,,
아파트,육군,32사단,청주현대아파트,충청북도,청주시,흥덕구,복대동,2000,5,,5,,,
아파트,육군,32사단,초롱아파트,대전광역시,유성구,구암동,,1994,14,,14,,,
아파트,육군,32사단,충룡아파트 A동,세종특별자치시,세종특별자치시,조치원읍,신흥리,1977,24,24,,,,
아파트,육군,32사단,태안 진흥아파트,충청남도,태안군,태압읍,남문리,2006,2,,,,2,
아파트,육군,32사단,평화아파트,대전광역시,유성구,상대동,,2003,10,,10,,,
아파트,육군,32사단,포스코아파트,충청남도,계룡시,두마면,두계리,2007,50,,,,50,
아파트,육군,32사단,풍산아파트,세종특별자치시,세종특별자치시,조치원읍,정리,1998,5,,,,5,
아파트,육군,32사단,하늘채아파트,충청남도,홍성군,홍성읍,옥암리,1996,3,,,1,2,
아파트,육군,32사단,한마음아파트,충청남도,금산군,복수면,지량리,1995,29,,29,,,
아파트,육군,32사단,현광아파트,충청남도,홍성군,홍성읍,내법리,1997,7,,,7,,
아파트,육군,32사단,현대아파트,충청남도,홍성군,홍성읍,오관리,1996,2,,2,,,
아파트,육군,35사단,한신아파트,전라북도,남원시,노암동,,1995,7,,7,,,
아파트,육군,35사단,한우물아파트,전라북도,남원시,화정동,,2012,24,,,24,,
연립,육군,35사단,(무주)관사,전라북도,무주군,무주읍,대차리,1987,2,,2,,,
아파트,육군,35사단,영창아파트(정읍),전라북도,정읍시,구룡동,,1996,10,,10,,,
아파트,육군,35사단,제일아파트(정읍),전라북도,정읍시,수성동,,1995,41,,,39,2,
아파트,육군,35사단,수성3단지주공아파트(정읍),전라북도,정읍시,수성동,,2000,6,,,6,,
아파트,육군,35사단,양우아파트(부안),전라북도,부안군,변산면,격포리,1994,9,,9,,,
아파트,육군,35사단,아르미안아파트(고창),전라북도,고창군,고창읍,읍내리,2008,2,,,,2,
아파트,육군,35사단,송천주공아파트(전주),전라북도,전주시,송천동3가,,1999,5,,5,,,
아파트,육군,35사단,군산 나운주공아파트,전라북도,군산시,나운동,,1995,8,,8,,,
아파트,육군,35사단,군산 현대파인빌,전라북도,군산시,미장동,,2004,9,,,6,3,
연립,육군,35사단,연립관사,전라북도,완주군,봉동읍,은하리,1988,6,,6,,,
아파트,육군,35사단,익산 아름드리아파트,전라북도,익산시,부송동,,1994,12,,12,,,
아파트,육군,35사단,익산 어양주공아파트,전라북도,익산시,어양동,,1994,4,,4,,,
아파트,육군,35사단,전주 송천주공아파트,전라북도,전주시,송천동2가,,1999,10,,10,,,
아파트,육군,35사단,군산 삼성아파트,전라북도,군산시,나운3길,,1998,3,,,,3,
아파트,육군,35사단,전주 동신아파트,전라북도,전주시,덕진구,호성동1가,1991,3,,,3,,
아파트,육군,35사단,전주 동국아파트,전라북도,전주시,덕진구,여의동,1998,18,,,18,,
아파트,육군,35사단,충경마을 아파트,전라북도,임실군,임실읍,이도리,2013,81,,,27,45,9
아파트,육군,35사단,충경마을아파트2단지,전라북도,임실군,임실읍,대곡리,2017,95,,22,,73,
아파트,육군,37사단,금천경희아파트,충청북도,청주시 상당구,금천동,,1997,10,,10,,,
아파트,육군,37사단,내수삼일아파트,충청북도,청주시 청원구,내수읍,내수리,2001,31,,31,,,
아파트,육군,37사단,"늘푸른 (201동, 203동)",충청북도,증평군,증평읍,증천리,1996,34,,30,4,,
아파트,육군,37사단,벽산블루밍아파트,충청북도,청주시 흥덕구,복대1동,,1999,1,,,,,1
아파트,육군,37사단,복대주은아파트,충청북도,청주시 흥덕구,복대동,,2002,4,,4,,,
아파트,육군,37사단,분평대원아파트,충청북도,청주시 서원구,분평동,,1999,20,,,20,,
아파트,육군,37사단,분평주공아파트,충청북도,청주시 서원구,분평동,,1999,5,,5,,,
아파트,육군,37사단,음성삼보아파트,충청북도,음성군,음성읍,읍내리,1992,5,,5,,,
아파트,육군,37사단,율량성원아파트,충청북도,청주시 청원구,율량동,,1993,23,,,,23,
아파트,육군,37사단,신라송림아파트,충청북도,청주시 상당구,영운동,,1995,12,,,6,6,
아파트,육군,37사단,진천 신양빌라,충청북도,진천군,진천읍,교성리,1993,2,,2,,,
아파트,육군,37사단,청주현대아파트,충청북도,청주시 흥덕구,복대1동,,2000,6,,6,,,
아파트,육군,37사단,탑동현대아파트,충청북도,청주시 상당구,탑동,,2005,1,,,,1,
아파트,육군,37사단,증평삼일아파트,충청북도,증평군,증평읍,장동리,1993,3,,2,,1,
아파트,육군,37사단,용암덕일아파트,충청북도,청주시 상당구,용암동,,2003,9,,9,,,
아파트,육군,37사단,"늘푸른 (101동, 102동, 103동, 104동, 105동, 106동, 107동, 108동)",충청북도,증평군,증평읍,증천리,2011,100,,,96,4,
아파트,육군,37사단,동경타운빌,충청북도,청주시,청원구,내수리,2016,21,,,21,,
아파트,육군,37사단,진달래아파트,충청북도,옥천군,옥천읍,문정리,1996,4,,4,,,
아파트,육군,37사단,다산금빛아파트,충청북도,보은군,보은읍,이평리,2002,4,,,4,,
아파트,육군,37사단,강변리츠빌아파트,충청북도,보은군,보은읍,이평리,2002,5,,,,5,
아파트,육군,37사단,삼부아파트,충청북도,영동군,영동읍,부용리,1993,4,,,4,,
아파트,육군,37사단,조한드림아파트,충청북도,영동군,영동읍,매천리,2003,5,,,,5,
아파트,육군,37사단,주은옥향아파트,충청북도,옥천군,옥천읍,죽향리,1997,10,,10,,,
아파트,육군,37사단,향수마을아파트,충청북도,옥천군,옥천읍,죽향리,2004,5,,,,5,
아파트,육군,37사단,홍인빌라,충청북도,보은군,보은읍,이평리,1993,2,,2,,,
아파트,육군,37사단,프리미엄뷰아파트,충청북도,보은군,보은읍,이평리,2016,4,,,4,,
아파트,육군,37사단,두진백로아파트,충청북도,제천시,고암동,,1997,1,,1,,,
아파트,육군,37사단,로즈웰아파트,충청북도,제천시,신백로,,2000,3,,3,,,
아파트,육군,37사단,미소지움아파트,충청북도,단양군,단양읍,별곡리,2008,3,,,,3,
아파트,육군,37사단,새한아파트,충청북도,충주시,목행동,,1997,6,,6,,,
아파트,육군,37사단,스타힐스아파트,충청북도,제천시,화산동,,2016,9,,,9,,
아파트,육군,37사단,에이스타운,충청북도,단양군,매포읍,평동리,2016,6,,6,,,
아파트,육군,37사단,일동,충청북도,제천시,의병대로,,1995,1,,1,,,
아파트,육군,37사단,주공아파트,충청북도,충주시,연수동,,1999,5,,5,,,
아파트,육군,37사단,충주지웰아파트,충청북도,충주시,대소원면,본리,2016,11,,11,,,
아파트,육군,37사단,진도아파트,충청북도,충주시,호암동,,1994,8,,8,,,
아파트,육군,37사단,코오롱아파트,충청북도,충주시,칠금동,,1997,11,,,11,,
아파트,육군,37사단,한라비발디아파트,충청북도,충주시,목행동,,2007,4,,,,4,
아파트,육군,37사단,호수마을아파트,충청북도,충주시,문화동,,2003,4,1,3,,,
연립,육군,39사단,연립관사 6호,경상남도,밀양시,상남면,조음리,1995,1,1,,,,
아파트,육군,39사단,밀양 목화타워맨션,경상남도,밀양시,교동,,1996,2,,2,,,
아파트,육군,39사단,김해 거송월드,경상남도,김해시,구산동,,2001,1,,,1,,
아파트,육군,39사단,광남백조 아파트,경상남도,김해시,구산동,,1997,3,,3,,,
아파트,육군,39사단,구산 3주공 아파트,경상남도,김해시,구산동,,2000,2,,2,,,
아파트,육군,39사단,구산 5주공 아파트,경상남도,김해시,구산동,,2001,2,,2,,,
아파트,육군,39사단,삼계 주공 아파트,경상남도,창원시,내서읍,삼계리,1998,4,,4,,,
아파트,육군,39사단,숲속 주공 아파트,경상남도,창원시,내서읍,중리,2001,10,,,10,,
아파트,육군,39사단,통영 동남맨션아파트,경상남도,통영시,용남면,동달리,1997,5,,5,,,
아파트,육군,39사단,통영 진보소라아파트,경상남도,통영시,도남동,,1996,3,,,3,,
아파트,육군,39사단,통영 한선파라타운 아파트,경상남도,통영시,용남면,죽림리,2001,4,,,4,,
연립,육군,39사단,연립관사,경상남도,고성군,고성읍,교사리,1986,8,,7,,1,
아파트,육군,39사단,다솜아파트,경상남도,고성군,고성읍,교사리,1997,24,,24,,,
아파트,육군,39사단,거제 신우마리나 아파트,경상남도,거제시,연초면,오비리,1997,7,,4,,3,
아파트,육군,39사단,문산 한양하이빌아파트,경상남도,진주시,문산읍,삼곡리,2001,4,,,4,,
아파트,육군,39사단,사천 신성아파트,경상남도,사천시,정동면,고읍리,2000,16,,16,,,
아파트,육군,39사단,사천 동강아파트,경상남도,사천시,용현면,신북리,2005,15,,15,,,
아파트,육군,39사단,사천 토산아델리움,경상남도,사천시,정동면,고읍리,2005,5,,5,,,
아파트,육군,39사단,거창 하나로아파트,경상남도,거창군,거창읍,대동리,2007,3,,,,3,
아파트,육군,39사단,하동 홍인아키빌,경상남도,하동군,진교면,민다리길,2004,2,,,,2,
연립,육군,39사단,남해 보물섬 연립관사,경상남도,남해군,남해읍,심천리,2014,14,,,14,,
아파트,육군,39사단,데시앙아파트 1단지,경상남도,함안군,군북면,소포리,2015,261,,41,144,76,
아파트,육군,39사단,창원 무지개아파트,경상남도,창원시 의창구,팔용동,,2015,30,,,30,,
아파트,육군,39사단,무학아파트,경상남도,함안군,군북면,중암리,1997,5,,,5,,
아파트,육군,39사단,창원 원창호수아파트,경상남도,창원시 의창구,동읍,용잠리,2001,8,,,8,,
아파트,육군,50사단,두산아파트,대구광역시,북구,학정동,,1995,230,,230,,,
연립,육군,50사단,연립관사,대구광역시, 북구,학정동, ,1995,2,,,2,,
아파트,육군,50사단,동화타운,대구광역시,북구,관음동,,2000,2,,2,,,
아파트,육군,50사단,우방왕산타운(지묘),대구광역시,동구,지묘동,-,1997,5,,5,,,
아파트,육군,50사단,논공주공아파트,대구광역시,달성군,논공읍,남리,1997,5,,5,,,
아파트,육군,50사단,낙양경희아파트,경상북도,상주시,낙양동,,1995,4,,4,,,
아파트,육군,50사단,매봉마을아파트,경상북도,문경시,모전동,,2001,4,,4,,,
아파트,육군,50사단,M타운(송림맨션),경상북도,구미시,고아읍,송림리,1992,18,,18,,,
아파트,육군,50사단,성주우방아파트,경상북도,성주군,성주읍,경산리,1998,3,,,3,,
아파트,육군,50사단,백옥한보아파트,경상북도,김천시,백옥동,,1996,4,,4,,,
아파트,육군,50사단,광림아파트,경상북도,울진군,울진읍,읍내리,1996,17,,17,,,
연립,육군,50사단,근남관사,경상북도,울진군,근남면,구산리,2000,8,,8,,,
아파트,육군,50사단,신세계아파트,경상북도,영덕군,영덕읍,우곡리,1997,10,,10,,,
아파트,육군,50사단,진우파크빌,경상북도,청송군,청송읍,덕리,2001,7,,7,,,
연립,육군,50사단,토일관사,경상북도,울진군,울진읍,읍남리,2007,3,,3,,,
아파트,육군,50사단,망정주공아파트,경상북도,영천시,망정동,,1997,15,,15,,,
아파트,육군,50사단,완산청구하이츠,경상북도,영천시,완산동,,2001,4,,,4,,
연립,육군,50사단,경주연립관사,경상북도,경주시,동천동,,1995,3,3,,,,
아파트,육군,50사단,삼주봉황아파트,경상북도,경산시,진량읍,봉회리,1999,3,,3,,,
아파트,육군,50사단,삼북주공아파트,경상북도,경산시,삼북동,,1997,6,,6,,,
아파트,육군,50사단,경산보국웰리치,경상북도,경산시,진량읍,신상리,2005,5,,,5,,
연립,육군,50사단,장사남정연립관사,경상북도,영덕군,남정면,장사리,2004,8,8,,,,
아파트,육군,50사단,삼도드림파크,경상북도,포항시,흥해읍,이인리,2004,7,,7,,,
아파트,육군,50사단,삼양금탑맨션,경상북도,포항시,북구,약성리,1999,6,,6,,,
아파트,육군,50사단,청도아트빌,경상북도,청도군,화양읍,범곡리,2005,3,,,3,,
아파트,육군,50사단,계림플러스아파트,경상북도,안동시,안막동,,2002,4,,4,,,
아파트,육군,50사단,삼성아파트,경상북도,안동시,옥동,,1999,6,,,6,,
아파트,육군,50사단,석미아파트,경상북도,안동시,정하동,,2001,16,,16,,,
아파트,육군,50사단,세아아파트,경상북도,예천군,예천읍,청복리,2000,4,,4,,,
아파트,육군,50사단,용상5주공아파트,경상북도,안동시,용상동,,1998,3,,3,,,
아파트,육군,50사단,의성청구아파트,경상북도,의성군,의성읍,중리리,2005,2,,,2,,
아파트,육군,50사단,현진에버빌,경상북도,안동시,정하동,,2004,1,,1,,,
아파트,육군,50사단,화성드림파크,경상북도,안동시,정하동,,2004,18,,,18,,
연립,육군,50사단,연립관사(가동),경상북도,포항시 북구,송라면,하송리,1996,2,,2,,,
연립,육군,50사단,연립관사(나동),경상북도,포항시 북구,송라면,하송리,1996,4,,4,,,
아파트,육군,53사단,개금주공아파트(매입),부산광역시,진구,개금동,,1987,2,,2,,,
아파트,육군,53사단,경동메르빌아파트(매입),부산광역시,사하구,괴정동,,2007,1,,,,1,
아파트,육군,53사단,무지개빌라,부산광역시,해운대구,우동,,1999,6,,6,,,
아파트,육군,53사단,무지개아파트,부산광역시,해운대구,우동,,1992,91,91,,,,
아파트,육군,53사단,문현광원아파트(매입),부산광역시,남구,문현동,,1989,6,,6,,,
아파트,육군,53사단,안락아파트,부산광역시,동래구,안락동,,1994,72,,72,,,
아파트,육군,53사단,일동미라주아파트(매입),경상남도,양산시,교동,,2008,1,,,,1,
아파트,육군,53사단,장산마을아파트,부산광역시,해운대구,좌동,,2005,288,,72,216,,
연립,육군,53사단,개금관사,부산광역시,진구,개금동,,1991,3,,3,,,
아파트,육군,53사단,태종대아파트,부산광역시,영도구,동삼동,,1995,19,,19,,,
아파트,육군,53사단,가화파티오아파트,울산광역시,울주군,온산읍,덕신리,2008,2,,2,,,
아파트,육군,53사단,복지아파트,울산광역시,남구,무거동,,1983,1,,1,,,
아파트,육군,53사단,옥현주공아파트,울산광역시,남구,무거동,,2000,62,,62,,,
