건물형태, 군구분,부대구분(관리부대),단지명,시도,시군구,읍면동,리,준공연도,공급세대,면적(15)50이하,면적(24)80이하,면적(30)100이하,면적(36)120이하,면적확인불가
연립,공군,제3방공유도탄여단,현대빌라트,서울특별시,은평구,갈현동,갈현로 39길 12-12,1997,1,,1,,,
아파트,공군,제3방공유도탄여단,철매아파트 103동,서울특별시,금천구,독산동,시흥대로 101길 3-18,1983,10,,,10,,
아파트,공군,제3방공유도탄여단,철매아파트 103동,서울특별시,금천구,독산동,시흥대로 101길 3-18,1983,10,10,,,,
아파트,공군,제3방공유도탄여단,철매아파트 102동,서울특별시,금천구,독산동,시흥대로 101길 3-18,1982,10,,,10,,
아파트,공군,제3방공유도탄여단,철매아파트 102동,서울특별시,금천구,독산동,시흥대로 101길 3-18,1982,10,10,,,,
아파트,공군,제3방공유도탄여단,철매아파트 101동,서울특별시,금천구,독산동,시흥대로 101길 3-18,1986,30,30,,,,
아파트,공군,제3방공유도탄여단,위례스타힐스,서울특별시,송파구,,위례광장로 215,2016,13,,,,13,
아파트,공군,제3방공유도탄여단,위례스타힐스,서울특별시,송파구,,위례광장로 215,2016,1,,,,,1
아파트,공군,제3방공유도탄여단,위례스타힐스,서울특별시,송파구,,위례광장로 215,2016,12,,,12,,
연립,공군,제3방공유도탄여단,하늘마을 나동,인천광역시,옹진군,백령면,백령로743,2017,8,,,8,,
연립,공군,제3방공유도탄여단,하늘마을 가동,인천광역시,옹진군,백령면,백령로743,2017,16,,,16,,
연립,공군,제3방공유도탄여단,덕우아트빌 B동,인천광역시,중구,운남동,전소로 10,2009,8,,8,,,
연립,공군,제3방공유도탄여단,덕우아트빌 A동,인천광역시,중구,운남동,전소로 10,2009,8,,8,,,
아파트,공군,제3방공유도탄여단,광명아파트102-1004,인천광역시,서구,공촌동,심곡로 170,2006,1,,1,,,
아파트,공군,제3방공유도탄여단,광명아파트101-2005,인천광역시,서구,공촌동,심곡로 170,2006,1,,1,,,
아파트,공군,제3방공유도탄여단,광명아파트 102-303,인천광역시,서구,공촌동,심곡로 170,2006,1,,1,,,
아파트,공군,제3방공유도탄여단,경남아파트102-704,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,,1,,
아파트,공군,제3방공유도탄여단,경남아파트102-401,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,,1,,
아파트,공군,제3방공유도탄여단,경남아파트101-903,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,1,,,
아파트,공군,제3방공유도탄여단,경남아파트101-806,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,,1,,
아파트,공군,제3방공유도탄여단,경남아파트101-703,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,1,,,
아파트,공군,제3방공유도탄여단,경남아파트101-602,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,1,,,
아파트,공군,제3방공유도탄여단,경남아파트101-403,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,1,,,
아파트,공군,제3방공유도탄여단,경남아파트101-203,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,1,,,
아파트,공군,제3방공유도탄여단,경남아파트101-1305,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,,1,,
아파트,공군,제3방공유도탄여단,경남아파트101-1204,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,1,,,
아파트,공군,제3방공유도탄여단,경남아파트101-1001,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,1,,,
아파트,공군,제3방공유도탄여단,경남아파트 103-1205,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,,1,,
아파트,공군,제3방공유도탄여단,경남아파트 101-206,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,,1,,
아파트,공군,제3방공유도탄여단,경남 아파트102-101,인천광역시,서구,공촌동,경명대로 694번길 10,2006,1,,,1,,
아파트,공군,항공안전단,하늘마루 101동,서울특별시,동작구,,알마타길6,2010,80,,,,80,
아파트,공군,항공안전단,하늘마루 101동,서울특별시,동작구,,알마타길6,2010,8,,,,,8
아파트,공군,항공안전단,하늘마루 101동,서울특별시,동작구,,알마타길6,2010,8,,,,,8
아파트,공군,항공안전단,하늘마루 102동,서울특별시,동작구,,알마타길6,2010,90,,,,90,
아파트,공군,항공안전단,하늘마루 102동,서울특별시,동작구,,알마타길6,2010,7,,,,,7
아파트,공군,항공안전단,하늘마루 102동,서울특별시,동작구,,알마타길6,2010,7,,,,,7
아파트,공군,항공안전단,하늘마루 103동,서울특별시,동작구,,알마타길6,2010,90,,,,90,
아파트,공군,항공안전단,하늘마루 103동,서울특별시,동작구,,알마타길6,2010,7,,,,,7
아파트,공군,항공안전단,하늘마루 103동,서울특별시,동작구,,알마타길6,2010,7,,,,,7
아파트,공군,항공안전단,태성대아파트 101동,서울특별시,동작구,,여의대방로 16길 1,1997,60,,,60,,
아파트,공군,항공안전단,태성대아파트 102동,서울특별시,동작구,,여의대방로 16길 1,1997,60,,,60,,
아파트,공군,항공안전단,태성대아파트 103동,서울특별시,동작구,,여의대방로 16길 1,1997,60,,,60,,
아파트,공군,항공안전단,태성대아파트 104동,서울특별시,동작구,,여의대방로 16길 1,1997,60,,,60,,
아파트,공군,항공안전단,태성대아파트 105동,서울특별시,동작구,,여의대방로 16길 1,1997,60,,,60,,
아파트,공군,항공안전단,우주마루 201동,서울특별시,영등포구,,여의대방로 249,2014,50,,,50,,
아파트,공군,항공안전단,우주마루 201동,서울특별시,영등포구,,여의대방로 249,2014,50,,,,50,
아파트,공군,작전사근무지원단,민영 미주3차A 104동,경기도,평택시,,이충로 60,1996,40,,,40,,
아파트,공군,작전사근무지원단,민영 미주3차A 104동,경기도,평택시,,이충로 60,1996,15,,,15,,
아파트,공군,작전사근무지원단,민영 미주3차A 106동,경기도,평택시,,이충로 60,1996,30,,,30,,
아파트,공군,작전사근무지원단,민영 미주3차A 106동,경기도,평택시,,이충로 60,1996,14,,,14,,
아파트,공군,작전사근무지원단,민영 삼익사이버A  101동,경기도,평택시,,동삭로 397,2000,76,,76,,,
아파트,공군,작전사근무지원단,민영 삼익사이버A  102동,경기도,평택시,,동삭로 397,2000,10,,10,,,
아파트,공군,작전사근무지원단,민영 삼익사이버A  105동,경기도,평택시,,동삭로 397,2000,38,,38,,,
아파트,공군,작전사근무지원단,민영 삼익사이버A  105동,경기도,평택시,,동삭로 397,2000,40,,,,40,
아파트,공군,작전사근무지원단,민영 삼익사이버A  107동,경기도,평택시,,동삭로 397,2000,35,,,,35,
아파트,공군,작전사근무지원단,민영 삼익사이버A  108동,경기도,평택시,,동삭로 397,2000,25,,25,,,
아파트,공군,작전사근무지원단,영외 보라매A  201동,경기도,평택시,,안재홍로 256,2011,8,,,8,,
아파트,공군,작전사근무지원단,영외 보라매A  202동,경기도,평택시,,안재홍로 256,2011,32,,,,32,
연립,공군,제7항공통신전대,공군금성아파트 관사 3동,경기도,평택시,팽성읍,객사리,2010,32,,32,,,
아파트,공군,제7항공통신전대,공군금성아파트 관사 6동,경기도,평택시,팽성읍,객사리,1996,30,,30,,,
연립,공군,제7항공통신전대,공군금성아파트 관사 7동,경기도,평택시,팽성읍,객사리,2004,18,,18,,,
아파트,공군,제38전투비행전대,현대파인빌,전라북도,군산시,옥서면,미장동,2004,21,,5,,16,
아파트,공군,제38전투비행전대,주공5차,전라북도,군산시,옥서면,나운동,1995,33,,33,,,
아파트,해병대,포항지역부대,구정마린빌(BTL),경상북도,포항시 남구,오천읍,구정리,2012,92,,40,27,25,
아파트,해병대,2사단,그랑드빌,인천광역시,강화군,강화읍,갑곳리,2001,35,,35,,,
아파트,해병대,2사단,길훈아파트,인천광역시,서구,불로동,,1999,8,,8,,,
아파트,해병대,포항지역부대,대림힐타운,경상북도,포항시 북구,학잠동,,1999,44,,9,29,6,
아파트,해병대,2사단,동남아파트(금곡동),인천광역시,서구,금곡동,,1998,5,,4,,1,
아파트,해병대,2사단,동남아파트(마전동),인천광역시,서구,마전동,,1998,1,,1,,,
아파트,해병대,포항지역부대,문덕마린빌(BTL),경상북도,포항시 남구,오천읍,문덕리,2012,146,,54,50,42,
아파트,해병대,포항지역부대,문덕마을 1동,경상북도,포항시 남구,오천읍,문덕리,1999,50,,50,,,
아파트,해병대,포항지역부대,문덕마을 2동,경상북도,포항시 남구,오천읍,문덕리,1999,50,,50,,,
아파트,해병대,2사단,미래지향아파트,인천광역시,서구,마전동,,2008,30,,,30,,
아파트,해병대,사령부,봉담그대가,경기도,화성시,봉담읍,와우리,2007,8,,,,8,
아파트,해병대,2사단,비룡아파트,경기도,김포시,감정동,,1998,100,,100,,,
아파트,해병대,포항지역부대,삼도3차한솔타운,경상북도,포항시 남구,연일읍,동문리,1998,21,,,21,,
아파트,해병대,9여단,삼도쉐르빌,제주특별자치도,제주시,삼도이동,,2005,1,,,1,,
아파트,해병대,2사단,서룡아파트,경기도,김포시,통진읍,서암리,1997,70,,70,,,
아파트,해병대,2사단,선진아파트,경기도,김포시,통진읍,서암리,2012,141,,54,74,13,
아파트,해병대,2사단,신명아파트,인천광역시,서구,불로동,,1999,3,,3,,,
아파트,해병대,9여단,아산프라자,제주특별자치도,제주시,이도이동,,2005,10,,,,10,
아파트,해병대,연평부대,"연평 아파트(5,6,7동)",인천광역시,옹진군,연평면,연평리,2014,55,,55,,,
아파트,해병대,2사단,영진아파트,인천광역시,서구,마전동,,1998,2,,,,2,
아파트,해병대,포항지역부대,용덕마을(15동),경상북도,포항시 남구,오천읍,용덕리,1992,50,,50,,,
아파트,해병대,포항지역부대,"용덕마을(17, 18, 20동)",경상북도,포항시 남구,오천읍,용덕리,1994,150,,150,,,
아파트,해병대,포항지역부대,준양참마을,경상북도,포항시 남구,오천읍,문덕리,2001,22,,,,22,
아파트,해병대,사령부,청구 1차 아파트,경기도,수원시 권선구,오목천동,,2001,14,,,14,,
아파트,해병대,사령부,청구 2차 아파트,경기도,수원시 권선구,오목천동,,2002,12,,12,,,
아파트,해병대,포항지역부대,청림마을 5동,경상북도,포항시 남구,청림동,,1997,50,,50,,,
아파트,해병대,포항지역부대,청호하이츠,경상북도,포항시 남구,오천읍,문덕리,1999,9,,9,,,
아파트,해병대,연평부대,"충민 아파트(3,5동)",인천광역시,옹진군,연평면,연평리,2014,22,,22,,,
아파트,해병대,9여단,탐라빌,제주특별자치도,제주시,노형동,,2001,20,,20,,,
아파트,해병대,2사단,하나아파트,인천광역시,서구,금곡동,,1998,2,,1,,1,
아파트,해병대,2사단,현대아파트,경기도,김포시,통진읍,마송리,1997,22,,22,,,
아파트,해병대,9여단,마린빌 1차,제주특별자치도,제주시,,삼동길,2018,50,,42,4,4,
아파트,해병대,9여단,태흥누리안빌,제주특별자치도,제주시,연북로,,2016,10,,,10,,
아파트,해병대,9여단,다울빌리지,제주특별자치도,제주시,오동동,,2015,5,,5,,,
아파트,해병대,9여단,미다움,제주특별자치도,제주시,아라2동,,2016,8,,8,,,
아파트,해병대,사령부,"해병대아파트(1,5,6,7동)",경기도,화성시,봉담읍,,1994,108,,108,,,
아파트,해병대,6여단,달님마을 3동,인천광역시,옹진군,백령면,백령로,1997,40,,40,,,
아파트,해병대,6여단,달님마을 4동,인천광역시,옹진군,백령면,백령로,2003,20,,20,,,
아파트,해병대,6여단,달님마을 5동,인천광역시,옹진군,백령면,백령로,2003,24,,24,,,
아파트,해병대,6여단,달님마을 6동,인천광역시,옹진군,백령면,백령로,2014,16,,,16,,
아파트,해병대,6여단,달님마을 7동,인천광역시,옹진군,백령면,백령로,2014,24,,24,,,
아파트,해병대,6여단,햇님마을 1동,인천광역시,옹진군,백령면,백령남로,2003,16,,16,,,
아파트,해병대,6여단,햇님마을 2동,인천광역시,옹진군,백령면,백령남로,2003,16,,16,,,
아파트,해병대,6여단,햇님마을 3동,인천광역시,옹진군,백령면,백령로,1999,32,,32,,,
아파트,해병대,6여단,별님마을 1동,인천광역시,옹진군,대청면,대청로,2014,18,,18,,,
연립,국직,계룡대근무지원단,계룡대아파트 20평형(201 ~ 214동),충청남도,계룡시,신도안면,남선리,1991,324,,324,,,
연립,국직,계룡대근무지원단,"계룡대아파트 22평형(142 ~ 146, 215 ~ 219동)",충청남도,계룡시,신도안면,남선리,1993,328,,328,,,
아파트,국직,계룡대근무지원단,계룡대해미르아파트,충청남도,계룡시,신도안면,남선리,2015,1514,,,1514,,
아파트,국직,계룡대근무지원단,구봉마을7단지아파트,대전광역시,서구,관저동,,1999,82,,82,,,
아파트,국직,계룡대근무지원단,대동황토방아파트,충청남도,계룡시,엄사면,유동리,1999,67,,22,26,16,3
아파트,국직,계룡대근무지원단,두산신성아파트,충청남도,계룡시,엄사면,엄사리,1994,135,,13,122,,
아파트,국직,계룡대근무지원단,계룡포스코아파트,충청남도,계룡시,두마면,두계리,2009,22,,,,22,
아파트,국직,계룡대근무지원단,엄사동아아파트,충청남도,계룡시,엄사면,엄사리,1994,30,,30,,,
아파트,국직,계룡대근무지원단,품안마을아파트,충청남도,계룡시,신도안면,남선리,2012,425,,,425,,
연립,국직,자운대근무지원단,2단지아파트,대전광역시,유성구,추목동,,1995,966,,966,,,
아파트,국직,자운대근무지원단,구봉마을5단지아파트,대전광역시,서구,관저동,,2000,20,,,,20,
연립,국직,자운대근무지원단,연립관사A동,대전광역시,유성구,추목동,,2004,12,,,,,12
연립,국직,자운대근무지원단,연립관사B동,대전광역시,유성구,추목동,,1995,9,,,,,9
아파트,국직,자운대근무지원단,구봉마을8단지아파트,대전광역시,서구,관저동,,1999,38,,,38,,
연립,국직,자운대근무지원단,1단지아파트,대전광역시,유성구,추목동,,1992,220,,220,,,
연립,국직,자운대근무지원단,3단지아파트,대전광역시,유성구,신봉동,,1998,408,,408,,,
연립,국직,자운대근무지원단,5단지아파트,대전광역시,유성구,신봉동,,1998,88,,88,,,
연립,국직,자운대근무지원단,6단지아파트,대전광역시,유성구,신봉동,,2002,48,,48,,,
연립,국직,자운대근무지원단,7단지아파트,대전광역시,유성구,추목동,,2004,140,,,90,50,
연립,국직,자운대근무지원단,8단지아파트,대전광역시,유성구,추목동,,2004,188,,56,94,38,
아파트 ,국직,자운대근무지원단,9단지아파트,대전광역시,유성구,신봉동,,2013,200,,,120,80,
아파트,국직,자운대근무지원단,대자연아파트,대전광역시,유성구,관저동,,1998,1,,,,,1
아파트,국직,국방부근무지원단,용산푸르지오파크타운,서울시,용산구,동빙고동,,2011,215,,,52,163,
아파트,국직,국방부근무지원단,용산푸르지오파크타운,서울시,용산구,동빙고동,,2011,545,,,46,451,48
아파트,국직,국방부근무지원단,위례스타힐스,서울시,송파구,장지동,,2017,1493,,,702,733,58
아파트,국직,국방부근무지원단,신길동푸른숲마을,서울시,영등포구,신길동,,2002,400,,71,259,70,
아파트,국직,국방부근무지원단,사당동아파트,서울시,관악구,남현동,,1978,130,,130,,,
아파트,국직,국방대학교,아파트,충청남도,논산시,양촌면,황산벌로,2017,466, ,202,120,144,
연립,국직,국방대학교,국방대학교 연립관사,충청남도,논산시,양촌면,황산벌로,2017,2,,,,2,
아파트,국직,국군복지단,코오롱APT,서울특별시,용산구,이촌동,,1999,1,,,,1,
아파트,국직,국군복지단,주공5차APT,충청남도,보령시,명천동,,1998,2,,2,,,
아파트,국직,국군복지단,서귀포대오APT,제주시,서귀포시,동홍동,,1998,3,,,3,,
아파트,국직,국군수송사령부(수방사 통합관리),위례스타힐스아파트(2509동),서울특별시,송파구,장지동,,2017,5,,,5,,
아파트,국직,국군수송사령부(수방사 통합관리),위례스타힐스아파트(2503동),서울특별시,송파구,장지동,,2017,4,,,,4,
아파트,국직,국군수송사령부(수방사 통합관리),동작삼성래미안아파트,서울특별시,동작구,사당동,,2003,1,,,,,1
아파트,국직,국군수송사령부(수방사 통합관리),우정아파트 가동,경기도,성남시 수정구,심곡동,,1995,18,,18,,,
아파트,국직,국군수송사령부(수방사 통합관리),우정아파트 나동,경기도,성남시 수정구,심곡동,,2001,25,,25,,,
아파트,국직,국군수송사령부 항만운영단,오륙도아파트,부산광역시,남구,감만동,,2000,130,,78,26,26,
아파트,국직,국군수송사령부 항만운영단,남문 시티프라디움1차 ,경상남도,창원시 진해구,남문동,,2017,11,,,,11,
아파트,국직,국군체육부대 ,E-편한세상 상무 101동,경상북도,문경시,흥덕동,,2012,40,,,40,,
아파트,국직,국군체육부대 ,E-편한세상 상무 102동,경상북도,문경시,흥덕동,,2012,43,,,43,,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 101동,경기도,이천시,장호원읍,이황리,2015,16,,,16,,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 102동,경기도,이천시,장호원읍,이황리,2015,16,,,16,,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 103동,경기도,이천시,장호원읍,이황리,2015,16,,16,,,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 104동,경기도,이천시,장호원읍,이황리,2015,15,,15,,,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 105동,경기도,이천시,장호원읍,이황리,2015,15,,15,,,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 106동,경기도,이천시,장호원읍,이황리,2015,13,,13,,,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 107동,경기도,이천시,장호원읍,이황리,2015,14,,,14,,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 108동,경기도,이천시,장호원읍,이황리,2015,16,,,16,,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 109동,경기도,이천시,장호원읍,이황리,2015,14,,,,14,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 110동,경기도,이천시,장호원읍,이황리,2015,16,,,16,,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 111동,경기도,이천시,장호원읍,이황리,2015,16,,,16,,
아파트,국직,합동군사대학교 국방어학원,두루말 어울림아파트 112동,경기도,이천시,장호원읍,이황리,2015,24,,24,,,
아파트,국직,국군고양병원,삼성아파트,경기도,고양시 덕양구,고양동,,1998,10,,,10,,
아파트,국직,국군고양병원,동익아파트,경기도,고양시 덕양구,고양동,,2004,12,,,4,8,
아파트,국직,국군강릉병원 ,한라3차 아파트 ,강원도,강릉시,노암동,,2000,5,,5,,,
아파트,국직,국군대구병원,국군대구병원 아파트,경상북도,경산시,하양읍,은호리,1994,63,23,40,,,
아파트,국직,국군양주병원,국군양주병원 아파트(봉우마을),경기도,양주시,덕정동,,2000,67,,67,,,
아파트,국직,국군양주병원,국군양주병원 아파트(청담마을),경기도,양주시,덕정동,,2001,3,,,3,,
아파트,국직,국군함평병원,국군함평병원 아파트,전라남도,함평군,해보면,해보리,2007,24,,16,8,,
아파트,국직,국군함평병원,대광로제비앙,광주광역시,광산구,우산동,,2007,11,,,,11,
아파트,국직,국군함평병원,대덕아파트,광주광역시,광산구,송정동,,1995,5,,5,,,
아파트,국직,국군의무지원근무단,롯데캐슬,경기도,성남시 중원구,중앙동,,2014,72,,,,72,
아파트,국직,국군함평병원,서경아파트,광주광역시,광산구,도산동,,1995,5,,5,,,
아파트,국직,국군서울지구병원,서울지구병원 아파트,서울특별시,성북구,성북동,,1981,28,,27,,,1
아파트,국직,국군홍천병원,메디힐아파트,강원도,홍천군,화촌면,성산리,1992,25,15,,10,,
아파트,국직,국군홍천병원,신아아파트(2차),강원도,홍천군,홍천읍,희망리,1999,10,,10,,,
아파트/연립,국직,국군의무지원근무단,율동아파트,경기도,성남시 분당구,율동,,1999,156,,156,,,
아파트,국직,국군의무지원근무단,푸르지오,경기도,성남시 수정구,단대동,,2014,3,,,,3,
연립,국직,국군화생방방호사령부,무지개아파트 101동 ,서울특별시,서초구,신흥말길,,1988,24,,24,,,
연립,국직,국군화생방방호사령부,무지개아파트 102동 ,서울특별시,서초구,신흥말길,,1988,12,,12,,,
연립,국직,국군화생방방호사령부,무지개아파트 103동 ,서울특별시,서초구,신흥말길,,1988,12,,12,,,
연립,국직,국군화생방방호사령부,무지개아파트 104동 ,서울특별시,서초구,신흥말길,,1988,18,,18,,,
연립,국직,국군화생방방호사령부,무지개아파트 105동 ,서울특별시,서초구,신흥말길,,1988,16,,,16,,
연립,국직,국군화생방방호사령부,불암아파트 3동,경기도 ,남양주시,별내동,,1982,11,,,11,,
아파트,국직,777사령부,소라아파트,경상북도,경산시,사동,,1989,100,,100,,,
아파트,국직,777사령부,럭키타운아파트,경기도,성남시 분당구,이매동,,2003,303,,,240,60,3
연립,국직,777사령부,럭키빌리지,경기도,성남시 분당구,이매동,,2002,25,,,25,, 
아파트,국직,777사령부,대명드림빌,강원도,속초시,영랑동,,2009,10,,,1,9,
연립,국직,777사령부,럭키맨션,강원도,고성군,토성면,용촌리,1981,18,,10,,8,
연립,국직,777사령부,울릉기지 연립관사,경상북도,울릉군,북면,천부리,2006,3,,3,,,
아파트,국직,777사령부,목련아파트,경기도,이천시,설성면,행죽리,1993,71,,66,,5,
연립,국직,777사령부,제주기지 연립관사,제주특별자치도,제주시,조천읍,함덕리,2005,3,,3,,,
연립,국직,777사령부,평택부대 연립관사(10호),경기도,평택시,팽성읍,객사리,1991,10,,6,,4,
연립,국직,777사령부,평택부대 연립관사(2호),경기도,평택시,팽성읍,객사리,1986,12,,12,,,
연립,국직,777사령부,화악산부대 연립관사(4호),경기도,가평군,북면,이곡리,1992,4,,4,,,
아파트,국직,군사안보지원사령부,안양행복마을아파트,경기도,안양시,비산동,,2016,106,,43,63,,
아파트,국직,군사안보지원사령부,서빙고대원아파트,서울특별시,용산구,서빙고동,,2003,63,,63,,,
아파트,국직,군사안보지원사령부,동작삼성래미안아파트,서울특별시,동작구,사당동,,2003,4,,,,3,1
아파트,국직,군사안보지원사령부,사당롯데캐슬아파트,서울특별시,동작구,사당동,,2004,2,,,2,,
아파트,국직,군사안보지원사령부,이촌강촌아파트,서울특별시,용산구,이촌동,,1998,1,,,,1,
아파트,국직,군사안보지원사령부,이촌동아그린아파트,서울특별시,용산구,이촌동,,1999,1,,,,1,
아파트,국직,군사안보지원사령부,문정올림픽훼밀리아파트,서울특별시,송파구,문정2동,,1988,1,,,,,1
아파트,국직,군사안보지원사령부,무악현대아파트,서울특별시,종로구,무악동,,1996,1,,,,1,
아파트,국직,군사안보지원사령부,풍경마을래미안 한강 2차아파트,경기도,김포시,운양동,,2014,5,,,5,,
아파트,국직,군사안보지원사령부,한강신도시롯데캐슬아파트,경기도,김포시,운양동,,2014,4,,,4,,
아파트,국직,군사안보지원사령부,영종주공스카이빌 10단지 아파트,인천광역시,중구,운서동,,2001,3,,3,,,
아파트,국직,군사안보지원사령부,영종주공스카이빌 12단지 아파트,인천광역시,중구,운서동,,2001,4,,4,,,
아파트,국직,정보사령부,석수 서조마을아파트,경기도,안양시,석수동,,2020,220,,168,52,,
아파트,국직,정보사령부,신림 로마아파트,서울특별시,관악구,신림동,,2003,4,,,4,,
아파트,국직,정보사령부,면목동 마젤란21아파트 101동,서울특별시,중량구,면목동,,2007,2,,,2,,
아파트,국직,정보사령부,면목동 마젤란21아파트 102동,서울특별시,중량구,면목동,,2007,2,,,,2,
아파트,국직,정보사령부,YM프라젠,서울특별시,성동구,용답동,,2007,2,,2,,,
아파트,국직,정보사령부,YM프라젠,서울특별시,성동구,용답동,,2007,3,,,,3,
아파트,국직,정보사령부,대방아파트,서울특별시,영등포구,대방동,,1996,20,,20,,,
연립,국직,정보사령부,대방 아트빌라,서울특별시,영등포구,대방동,,1982,1,,,,1,
아파트,국직,정보사령부,경남 아너스빌,경기도,안양시,안양동,,2001,9,,9,,,
아파트,국직,정보사령부,영종 주공아파트 1001동,인천광역시,중구,운서동,,2006,1,,1,,,
아파트,국직,정보사령부,영종 주공아파트 1002동,인천광역시,중구,운서동,,2006,1,,1,,,
아파트,국직,정보사령부,용인 임원마을 104동,경기도,용인시,고림동,,2002,4,,,4,,
아파트,국직,정보사령부,제주 용담 월드,제주도,제주시,용담일동,,2007,1,,,1,,
아파트,국직,정보사령부,제주 아산프라자,제주도,제주시,연동,,2005,1,,,1,,
아파트,국직,정보사 특수교육단,백산주택,서울특별시,강북구,우이동,,1992,12,,12,,,
아파트,국직,정보사 921부대,명지아파트,강원도,속초시,교동,,2006,22,,,,22,
아파트,국직,정보사 921부대,늘푸른아파트,강원도,속초시,교동,,2000,24,,24,,,
아파트,국직,정보사 921부대,성호아파트,강원도,속초시,조양동,,2001,4,,4,,,
아파트,국직,정보사 923부대,서광아파트,경상남도,창원시,봉암동,,2000,10,,10,,,
아파트,국직,정보사 923부대,시인의마을,경상남도,창원시,태백동,,2001,12,,12,,,
아파트,국직,정보사 922부대,진흥 W-park 아파트 102동,충청남도,태안군,,남문리,2000,10,,10,,,
아파트,국직,정보사 922부대,진흥 W-park 아파트 103동,충청남도,태안군,,남문리,2000,15,,,,15,
아파트,국직,정보사 922부대,진흥 W-park 아파트 104동,충청남도,태안군,,남문리,2000,10,,10,,,
아파트,국직,정보사 922부대,진흥 W-park 아파트 105동,충청남도,태안군,,남문리,2000,3,,,,3,
연립,국직,정보사 922부대,삼광빌라 101동,충청남도,태안군,,상옥리,2000,9,,9,,,
아파트,국직,정보사 900여단,그린팰리스,경기도,성남시 중원구,성남동,,2016,69,,,,69,
아파트,국직,정보사 900여단,안락뜨란채1단지 아파트 101동,부산광역시,동래구,안락동,,2005,1,,,1,,
아파트,국직,정보사 900여단,안락뜨란채1단지 아파트 104동,부산광역시,동래구,안락동,,2005,2,,,2,,
아파트,국직,정보사 900여단,강변뜨란채 아파트 108동,부산광역시,동래구,안락동,,2006,1,,,1,,
